feature,importance,ranker,selection_split,selection_scope,n_selection_scopes,n_train_rows,n_train_positive,n_train_negative,rank
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff90_0_sma_peakMeanRel,0.0022510092095422243,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4860
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_11_qregerrQ,0.0022508740980491,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4861
compare2016__opensmile_compare2016_F0final_sma_stddev,0.002250164665069999,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4862
compare2016__opensmile_compare2016_mfcc_sma_de_12_meanRisingSlope,0.002249162272138242,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4863
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_12_peakRangeRel,0.002248839667629694,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4864
strong__delta_mfcc_16_median,0.002247361131847579,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4865
strong__delta_mfcc_21_mean,0.0022470635890264857,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4866
compare2016__opensmile_compare2016_mfcc_sma_5_peakRangeRel,0.0022467349685989387,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4867
compare2016__opensmile_compare2016_mfcc_sma_de_12_posamean,0.0022464619043970424,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4868
is10__opensmile_is10_mfcc_sma_de_6_quartile2,0.002245318318363638,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4869
strong__mel_band_13_min,0.0022433312510265224,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4870
compare2016__opensmile_compare2016_mfcc_sma_4_quartile1,0.0022422828751834227,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4871
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff50_0_sma_de_meanSegLen,0.0022420681123704587,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4872
strong__mel_band_36_skew,0.0022408664490214175,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4873
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_18_quartile1,0.0022405067763832756,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4874
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_11_peakMeanMeanDist,0.0022396946216543504,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4875
compare2016__opensmile_compare2016_pcm_fftMag_psySharpness_sma_stddevRisingSlope,0.0022394434681678407,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4876
strong__mfcc_23_q75,0.002239304082124607,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4877
is10__opensmile_is10_lspFreq_sma_de_0_quartile3,0.0022389992153812274,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4878
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_2_minPos,0.002238366873568864,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4879
is10__opensmile_is10_lspFreq_sma_de_3_upleveltime75,0.002237665599586474,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4880
strong__mel_band_37_kurtosis,0.0022366899145793285,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4881
compare2016__opensmile_compare2016_pcm_fftMag_fband1000_4000_sma_de_peakDistStddev,0.0022365524291530115,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4882
strong__delta_mfcc_01_min,0.002236036897369602,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4883
strong__chroma_12_mean,0.0022354795602754986,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4884
strong__mfcc_12_std,0.0022321539148694625,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4885
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_19_centroid,0.002231401803647568,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4886
is10__opensmile_is10_mfcc_sma_de_14_upleveltime75,0.002231144050245951,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4887
strong__delta_mfcc_13_q25,0.002227896098671055,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4888
compare2016__opensmile_compare2016_mfcc_sma_12_lpc3,0.0022266528863980947,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4889
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_11_upleveltime25,0.0022258977058568483,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4890
compare2016__opensmile_compare2016_pcm_fftMag_psySharpness_sma_quartile2,0.0022257596560621073,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4891
compare2016__opensmile_compare2016_mfcc_sma_1_pctlrange0_1,0.002225719474472168,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4892
strong__mfcc_36_skew,0.0022254136159294237,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4893
compare2016__opensmile_compare2016_mfcc_sma_de_4_pctlrange0_1,0.002223605885191954,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4894
compare2016__opensmile_compare2016_pcm_fftMag_spectralSkewness_sma_qregc2,0.002221254131644777,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4895
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_0_qregerrQ,0.002219755330159661,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4896
strong__mel_band_62_median,0.0022195124727740104,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4897
compare2016__opensmile_compare2016_logHNR_sma_de_flatness,0.0022190985033501754,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4898
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_8_lpc4,0.0022188786542797875,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4899
is10__opensmile_is10_logMelFreqBand_sma_3_quartile3,0.0022184871892256043,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4900
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_20_peakRangeAbs,0.0022178270795504837,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4901
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_19_quartile2,0.0022173602805301246,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4902
strong__mel_band_16_q75,0.002216773414263869,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4903
compare2016__opensmile_compare2016_F0final_sma_de_percentile1_0,0.0022135127030640145,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4904
strong__delta2_mfcc_36_skew,0.0022120946809585955,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4905
strong__chroma_11_min,0.002211389765345454,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4906
compare2016__opensmile_compare2016_shimmerLocal_sma_de_leftctime,0.0022097583104579983,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4907
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_15_meanSegLen,0.0022092963972655754,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4908
is10__opensmile_is10_mfcc_sma_de_7_quartile2,0.0022087349004034115,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4909
compare2016__opensmile_compare2016_mfcc_sma_12_iqr2_3,0.002207411423443078,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4910
is10__opensmile_is10_mfcc_sma_de_3_maxPos,0.002207039374240958,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4911
compare2016__opensmile_compare2016_mfcc_sma_de_5_posamean,0.0022054704958739744,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4912
compare2016__opensmile_compare2016_mfcc_sma_12_segLenStddev,0.0022051481722429774,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4913
is10__opensmile_is10_lspFreq_sma_de_1_quartile1,0.002203963773656318,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4914
is10__opensmile_is10_mfcc_sma_de_12_quartile3,0.002203809091271963,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4915
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_23_iqr1_2,0.0022034058039630973,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4916
compare2016__opensmile_compare2016_pcm_fftMag_psySharpness_sma_minRangeRel,0.002201922710156946,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4917
strong__delta2_mfcc_19_skew,0.0022016867397278432,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4918
compare2016__opensmile_compare2016_pcm_fftMag_spectralHarmonicity_sma_minRangeRel,0.002200252005081738,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4919
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_13_meanFallingSlope,0.0022000289039960145,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4920
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_23_percentile99_0,0.0021993417378639874,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4921
is10__opensmile_is10_lspFreq_sma_de_7_linregc2,0.002199032976254569,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4922
compare2016__opensmile_compare2016_mfcc_sma_de_9_kurtosis,0.002198269579474957,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4923
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_10_lpc3,0.002197288805053469,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4924
is10__opensmile_is10_mfcc_sma_de_13_linregerrQ,0.0021972592824121176,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4925
strong__delta2_mfcc_26_skew,0.002196930607863024,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4926
is10__opensmile_is10_lspFreq_sma_de_0_upleveltime90,0.002196671920806979,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4927
compare2016__opensmile_compare2016_mfcc_sma_de_4_minPos,0.0021958950712470324,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4928
is10__opensmile_is10_F0final_sma_stddev,0.0021952584383868987,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4929
compare2016__opensmile_compare2016_pcm_fftMag_fband250_650_sma_de_peakMeanMeanDist,0.002194855665859976,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4930
strong__mfcc_31_q75,0.002191308024609485,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4931
compare2016__opensmile_compare2016_mfcc_sma_13_pctlrange0_1,0.002190919100730947,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4932
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_2_meanRisingSlope,0.0021893093847029105,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4933
compare2016__opensmile_compare2016_F0final_sma_de_iqr1_3,0.002188872607998177,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4934
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_2_peakDistStddev,0.002188207648291851,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4935
compare2016__opensmile_compare2016_pcm_RMSenergy_sma_lpc4,0.002185932142567067,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4936
strong__delta_mfcc_19_q25,0.0021858772858524152,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4937
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff50_0_sma_peakMeanAbs,0.0021858488238154284,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4938
strong__delta2_mfcc_10_min,0.0021855923703232574,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4939
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_9_lpc3,0.0021853467175694833,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4940
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_5_lpc3,0.0021842633203434008,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4941
strong__mfcc_07_skew,0.0021835049238332145,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4942
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_20_peakMeanRel,0.002179230408113421,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4943
compare2016__opensmile_compare2016_pcm_fftMag_spectralEntropy_sma_meanSegLen,0.0021788838218359382,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4944
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_11_upleveltime25,0.0021787792760024536,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4945
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_1_meanPeakDist,0.002177924580699084,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4946
is10__opensmile_is10_mfcc_sma_5_linregerrQ,0.0021777694093482796,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4947
compare2016__opensmile_compare2016_mfcc_sma_de_14_peakRangeRel,0.0021772953251200074,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4948
is10__opensmile_is10_jitterDDP_sma_de_quartile2,0.0021771211891571025,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4949
compare2016__opensmile_compare2016_mfcc_sma_7_lpgain,0.002176721563073594,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4950
strong__delta2_mfcc_12_std,0.002176653295159384,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4951
strong__delta2_mfcc_36_std,0.0021762905063039835,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4952
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_3_iqr1_2,0.002172152396964784,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4953
is10__opensmile_is10_lspFreq_sma_de_5_linregc2,0.0021703184737991133,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4954
compare2016__opensmile_compare2016_mfcc_sma_2_qregc2,0.002170115862113213,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4955
is10__opensmile_is10_mfcc_sma_de_13_iqr1_2,0.002170059310821659,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4956
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_18_peakRangeAbs,0.002169644738379175,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4957
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff90_0_sma_qregc2,0.0021692068025410786,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4958
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_22_leftctime,0.0021686451247691987,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4959
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_19_segLenStddev,0.0021684050526797577,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4960
compare2016__opensmile_compare2016_audspec_lengthL1norm_sma_peakDistStddev,0.002167959890656691,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4961
compare2016__opensmile_compare2016_pcm_fftMag_spectralSkewness_sma_peakRangeAbs,0.002167781474142427,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4962
compare2016__opensmile_compare2016_pcm_fftMag_spectralVariance_sma_de_peakMeanAbs,0.00216720979065683,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4963
compare2016__opensmile_compare2016_mfcc_sma_de_12_peakRangeRel,0.0021664750263938972,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4964
strong__mel_band_59_iqr,0.0021655949840984844,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4965
compare2016__opensmile_compare2016_pcm_fftMag_spectralSlope_sma_skewness,0.0021655158792622544,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4966
is10__opensmile_is10_lspFreq_sma_6_iqr1_3,0.0021629539045924053,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4967
is10__opensmile_is10_logMelFreqBand_sma_1_stddev,0.0021628858998845022,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4968
compare2016__opensmile_compare2016_pcm_fftMag_spectralFlux_sma_stddev,0.0021619055830063654,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4969
compare2016__opensmile_compare2016_jitterDDP_sma_linregerrQ,0.0021601201582153624,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4970
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_19_qregc1,0.002160077758992059,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4971
strong__chroma_03_skew,0.0021587583597314215,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4972
strong__mfcc_40_kurtosis,0.0021586092110072786,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4973
is10__opensmile_is10_jitterDDP_sma_iqr2_3,0.0021575157520074264,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4974
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_18_kurtosis,0.0021571401307900547,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4975
is10__opensmile_is10_lspFreq_sma_de_5_linregerrQ,0.002156715706986253,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4976
compare2016__opensmile_compare2016_jitterDDP_sma_linregc2,0.002156408089766022,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4977
compare2016__opensmile_compare2016_pcm_fftMag_spectralCentroid_sma_rqmean,0.0021559727933767882,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4978
compare2016__opensmile_compare2016_logHNR_sma_de_quartile3,0.00215585538167225,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4979
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_2_minPos,0.0021556174240631664,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4980
compare2016__opensmile_compare2016_mfcc_sma_5_rqmean,0.002155103237156455,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4981
strong__mfcc_38_skew,0.002154349502416611,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4982
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_8_flatness,0.0021542473096767445,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4983
strong__mel_band_29_kurtosis,0.002153292887806938,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4984
strong__delta2_mfcc_15_min,0.002152106992615709,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4985
strong__chroma_03_q75,0.00215111648181439,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4986
is10__opensmile_is10_lspFreq_sma_de_0_linregerrA,0.0021509924683931407,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4987
compare2016__opensmile_compare2016_audspec_lengthL1norm_sma_de_percentile99_0,0.002150276243842101,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4988
compare2016__opensmile_compare2016_pcm_fftMag_spectralEntropy_sma_maxPos,0.0021495161029233107,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4989
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_23_leftctime,0.002149347165765502,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4990
compare2016__opensmile_compare2016_pcm_fftMag_fband1000_4000_sma_maxSegLen,0.0021492370733620157,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4991
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_9_upleveltime75,0.0021478217532506024,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4992
strong__mel_band_50_kurtosis,0.002146907640675476,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4993
compare2016__opensmile_compare2016_pcm_fftMag_spectralCentroid_sma_maxSegLen,0.0021463413276021823,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4994
compare2016__opensmile_compare2016_mfcc_sma_de_13_upleveltime75,0.0021462264130666354,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4995
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_0_minRangeRel,0.002146198184505857,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4996
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_7_stddevRisingSlope,0.002145474937440859,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4997
is10__opensmile_is10_lspFreq_sma_de_7_upleveltime75,0.0021416025952050374,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4998
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_25_stddev,0.0021402658645574943,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,4999
is10__opensmile_is10_mfcc_sma_de_14_upleveltime90,0.0021399748799779826,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,5000
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_21_minPos,0.0021393638449546883,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,5001
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_8_peakMeanMeanDist,0.002136652796112953,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,5002
is10__opensmile_is10_F0finEnv_sma_upleveltime90,0.002135692480058661,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,5003
